"";"mun";"year";"age_group";"pop";"FXET"
"10502";"211190";2019;"From 60 to 64 years";406;"13"
"10503";"211190";2019;"From 65 to 69 years";306;"14"
"10504";"211190";2019;"From 70 to 74 years";227;"15"
"10505";"211190";2019;"From 75 to 79 years";179;"16"
"10506";"211190";2019;"From 80 years or more";227;"17"
"10507";"211200";2019;"From 0 to 4 years";891;"01"
"10508";"211200";2019;"From 10 to 14 years";882;"03"
"10509";"211200";2019;"From 15 to 19 years";850;"04"
"10510";"211200";2019;"From 20 to 24 years";898;"05"
"10511";"211200";2019;"From 25 to 29 years";772;"06"
"10512";"211200";2019;"From 30 to 34 years";651;"07"
"10513";"211200";2019;"From 35 to 39 years";560;"08"
"10514";"211200";2019;"From 40 to 44 years";437;"09"
"10515";"211200";2019;"From 45 to 49 years";348;"10"
"10516";"211200";2019;"From 5 to 9 years";841;"02"
"10517";"211200";2019;"From 50 to 54 years";309;"11"
"10518";"211200";2019;"From 55 to 59 years";306;"12"
"10519";"211200";2019;"From 60 to 64 years";263;"13"
"10520";"211200";2019;"From 65 to 69 years";190;"14"
"10521";"211200";2019;"From 70 to 74 years";129;"15"
"10522";"211200";2019;"From 75 to 79 years";92;"16"
"10523";"211200";2019;"From 80 years or more";102;"17"
"10524";"211210";2019;"From 0 to 4 years";2650;"01"
"10525";"211210";2019;"From 10 to 14 years";2881;"03"
"10526";"211210";2019;"From 15 to 19 years";2779;"04"
"10527";"211210";2019;"From 20 to 24 years";2807;"05"
"10528";"211210";2019;"From 25 to 29 years";2464;"06"
"10529";"211210";2019;"From 30 to 34 years";2265;"07"
"10530";"211210";2019;"From 35 to 39 years";1990;"08"
"10531";"211210";2019;"From 40 to 44 years";1625;"09"
"10532";"211210";2019;"From 45 to 49 years";1391;"10"
"10533";"211210";2019;"From 5 to 9 years";2636;"02"
"10534";"211210";2019;"From 50 to 54 years";1250;"11"
"10535";"211210";2019;"From 55 to 59 years";1194;"12"
"10536";"211210";2019;"From 60 to 64 years";914;"13"
"10537";"211210";2019;"From 65 to 69 years";763;"14"
"10538";"211210";2019;"From 70 to 74 years";562;"15"
"10539";"211210";2019;"From 75 to 79 years";406;"16"
"10540";"211210";2019;"From 80 years or more";547;"17"
"10541";"211223";2019;"From 0 to 4 years";1726;"01"
"10542";"211223";2019;"From 10 to 14 years";2056;"03"
"10543";"211223";2019;"From 15 to 19 years";1883;"04"
"10544";"211223";2019;"From 20 to 24 years";1891;"05"
"10545";"211223";2019;"From 25 to 29 years";1726;"06"
"10546";"211223";2019;"From 30 to 34 years";1872;"07"
"10547";"211223";2019;"From 35 to 39 years";1753;"08"
"10548";"211223";2019;"From 40 to 44 years";1481;"09"
"10549";"211223";2019;"From 45 to 49 years";1239;"10"
"10550";"211223";2019;"From 5 to 9 years";1798;"02"
"10551";"211223";2019;"From 50 to 54 years";1061;"11"
"10552";"211223";2019;"From 55 to 59 years";894;"12"
"10553";"211223";2019;"From 60 to 64 years";732;"13"
"10554";"211223";2019;"From 65 to 69 years";591;"14"
"10555";"211223";2019;"From 70 to 74 years";473;"15"
"10556";"211223";2019;"From 75 to 79 years";351;"16"
"10557";"211223";2019;"From 80 years or more";471;"17"
"10558";"211227";2019;"From 0 to 4 years";660;"01"
"10559";"211227";2019;"From 10 to 14 years";623;"03"
"10560";"211227";2019;"From 15 to 19 years";614;"04"
"10561";"211227";2019;"From 20 to 24 years";532;"05"
"10562";"211227";2019;"From 25 to 29 years";417;"06"
"10563";"211227";2019;"From 30 to 34 years";385;"07"
"10564";"211227";2019;"From 35 to 39 years";409;"08"
"10565";"211227";2019;"From 40 to 44 years";326;"09"
"10566";"211227";2019;"From 45 to 49 years";256;"10"
"10567";"211227";2019;"From 5 to 9 years";612;"02"
"10568";"211227";2019;"From 50 to 54 years";226;"11"
"10569";"211227";2019;"From 55 to 59 years";177;"12"
"10570";"211227";2019;"From 60 to 64 years";161;"13"
"10571";"211227";2019;"From 65 to 69 years";141;"14"
"10572";"211227";2019;"From 70 to 74 years";115;"15"
"10573";"211227";2019;"From 75 to 79 years";88;"16"
"10574";"211227";2019;"From 80 years or more";98;"17"
"10575";"211230";2019;"From 0 to 4 years";3580;"01"
"10576";"211230";2019;"From 10 to 14 years";3881;"03"
"10577";"211230";2019;"From 15 to 19 years";3807;"04"
"10578";"211230";2019;"From 20 to 24 years";3837;"05"
"10579";"211230";2019;"From 25 to 29 years";3601;"06"
"10580";"211230";2019;"From 30 to 34 years";3203;"07"
"10581";"211230";2019;"From 35 to 39 years";3133;"08"
"10582";"211230";2019;"From 40 to 44 years";2651;"09"
"10583";"211230";2019;"From 45 to 49 years";2166;"10"
"10584";"211230";2019;"From 5 to 9 years";3556;"02"
"10585";"211230";2019;"From 50 to 54 years";1910;"11"
"10586";"211230";2019;"From 55 to 59 years";1624;"12"
"10587";"211230";2019;"From 60 to 64 years";1344;"13"
"10588";"211230";2019;"From 65 to 69 years";1187;"14"
"10589";"211230";2019;"From 70 to 74 years";935;"15"
"10590";"211230";2019;"From 75 to 79 years";636;"16"
"10591";"211230";2019;"From 80 years or more";781;"17"
"10592";"211240";2019;"From 0 to 4 years";3860;"01"
"10593";"211240";2019;"From 10 to 14 years";3752;"03"
"10594";"211240";2019;"From 15 to 19 years";3665;"04"
"10595";"211240";2019;"From 20 to 24 years";3623;"05"
"10596";"211240";2019;"From 25 to 29 years";3006;"06"
"10597";"211240";2019;"From 30 to 34 years";2709;"07"
"10598";"211240";2019;"From 35 to 39 years";2487;"08"
"10599";"211240";2019;"From 40 to 44 years";1978;"09"
"10600";"211240";2019;"From 45 to 49 years";1583;"10"
"10601";"211240";2019;"From 5 to 9 years";3620;"02"
"10602";"211240";2019;"From 50 to 54 years";1306;"11"
"10603";"211240";2019;"From 55 to 59 years";1090;"12"
"10604";"211240";2019;"From 60 to 64 years";869;"13"
"10605";"211240";2019;"From 65 to 69 years";728;"14"
"10606";"211240";2019;"From 70 to 74 years";524;"15"
"10607";"211240";2019;"From 75 to 79 years";383;"16"
"10608";"211240";2019;"From 80 years or more";421;"17"
"10609";"211245";2019;"From 0 to 4 years";2818;"01"
"10610";"211245";2019;"From 10 to 14 years";3131;"03"
"10611";"211245";2019;"From 15 to 19 years";2768;"04"
"10612";"211245";2019;"From 20 to 24 years";2407;"05"
"10613";"211245";2019;"From 25 to 29 years";2007;"06"
"10614";"211245";2019;"From 30 to 34 years";1956;"07"
"10615";"211245";2019;"From 35 to 39 years";1724;"08"
"10616";"211245";2019;"From 40 to 44 years";1340;"09"
"10617";"211245";2019;"From 45 to 49 years";1124;"10"
"10618";"211245";2019;"From 5 to 9 years";2836;"02"
"10619";"211245";2019;"From 50 to 54 years";950;"11"
"10620";"211245";2019;"From 55 to 59 years";755;"12"
"10621";"211245";2019;"From 60 to 64 years";607;"13"
"10622";"211245";2019;"From 65 to 69 years";460;"14"
"10623";"211245";2019;"From 70 to 74 years";288;"15"
"10624";"211245";2019;"From 75 to 79 years";222;"16"
"10625";"211245";2019;"From 80 years or more";226;"17"
"10626";"211270";2019;"From 0 to 4 years";5575;"01"
"10627";"211270";2019;"From 10 to 14 years";5853;"03"
"10628";"211270";2019;"From 15 to 19 years";5985;"04"
"10629";"211270";2019;"From 20 to 24 years";6037;"05"
"10630";"211270";2019;"From 25 to 29 years";5077;"06"
"10631";"211270";2019;"From 30 to 34 years";4845;"07"
"10632";"211270";2019;"From 35 to 39 years";4062;"08"
"10633";"211270";2019;"From 40 to 44 years";3129;"09"
"10634";"211270";2019;"From 45 to 49 years";2374;"10"
"10635";"211270";2019;"From 5 to 9 years";5322;"02"
"10636";"211270";2019;"From 50 to 54 years";2051;"11"
"10637";"211270";2019;"From 55 to 59 years";1709;"12"
"10638";"211270";2019;"From 60 to 64 years";1372;"13"
"10639";"211270";2019;"From 65 to 69 years";1091;"14"
"10640";"211270";2019;"From 70 to 74 years";793;"15"
"10641";"211270";2019;"From 75 to 79 years";585;"16"
"10642";"211270";2019;"From 80 years or more";650;"17"
"10643";"211280";2019;"From 0 to 4 years";4571;"01"
"10644";"211280";2019;"From 10 to 14 years";5087;"03"
"10645";"211280";2019;"From 15 to 19 years";5051;"04"
"10646";"211280";2019;"From 20 to 24 years";5010;"05"
"10647";"211280";2019;"From 25 to 29 years";4378;"06"
"10648";"211280";2019;"From 30 to 34 years";4176;"07"
"10649";"211280";2019;"From 35 to 39 years";3945;"08"
"10650";"211280";2019;"From 40 to 44 years";3232;"09"
"10651";"211280";2019;"From 45 to 49 years";2588;"10"
"10652";"211280";2019;"From 5 to 9 years";4558;"02"
"10653";"211280";2019;"From 50 to 54 years";2255;"11"
"10654";"211280";2019;"From 55 to 59 years";1956;"12"
"10655";"211280";2019;"From 60 to 64 years";1557;"13"
"10656";"211280";2019;"From 65 to 69 years";1378;"14"
"10657";"211280";2019;"From 70 to 74 years";996;"15"
"10658";"211280";2019;"From 75 to 79 years";718;"16"
"10659";"211280";2019;"From 80 years or more";985;"17"
"10660";"211285";2019;"From 0 to 4 years";1289;"01"
"10661";"211285";2019;"From 10 to 14 years";1364;"03"
"10662";"211285";2019;"From 15 to 19 years";1509;"04"
"10663";"211285";2019;"From 20 to 24 years";1382;"05"
"10664";"211285";2019;"From 25 to 29 years";1163;"06"
"10665";"211285";2019;"From 30 to 34 years";1230;"07"
"10666";"211285";2019;"From 35 to 39 years";1003;"08"
"10667";"211285";2019;"From 40 to 44 years";792;"09"
"10668";"211285";2019;"From 45 to 49 years";570;"10"
"10669";"211285";2019;"From 5 to 9 years";1198;"02"
"10670";"211285";2019;"From 50 to 54 years";506;"11"
"10671";"211285";2019;"From 55 to 59 years";397;"12"
"10672";"211285";2019;"From 60 to 64 years";314;"13"
"10673";"211285";2019;"From 65 to 69 years";238;"14"
"10674";"211285";2019;"From 70 to 74 years";180;"15"
"10675";"211285";2019;"From 75 to 79 years";126;"16"
"10676";"211285";2019;"From 80 years or more";131;"17"
"10677";"211290";2019;"From 0 to 4 years";2888;"01"
"10678";"211290";2019;"From 10 to 14 years";3176;"03"
"10679";"211290";2019;"From 15 to 19 years";3056;"04"
"10680";"211290";2019;"From 20 to 24 years";3083;"05"
"10681";"211290";2019;"From 25 to 29 years";2819;"06"
"10682";"211290";2019;"From 30 to 34 years";2526;"07"
"10683";"211290";2019;"From 35 to 39 years";2358;"08"
"10684";"211290";2019;"From 40 to 44 years";1926;"09"
"10685";"211290";2019;"From 45 to 49 years";1602;"10"
"10686";"211290";2019;"From 5 to 9 years";2896;"02"
"10687";"211290";2019;"From 50 to 54 years";1449;"11"
"10688";"211290";2019;"From 55 to 59 years";1269;"12"
"10689";"211290";2019;"From 60 to 64 years";1075;"13"
"10690";"211290";2019;"From 65 to 69 years";942;"14"
"10691";"211290";2019;"From 70 to 74 years";618;"15"
"10692";"211290";2019;"From 75 to 79 years";452;"16"
"10693";"211290";2019;"From 80 years or more";629;"17"
"10694";"211300";2019;"From 0 to 4 years";2452;"01"
"10695";"211300";2019;"From 10 to 14 years";2842;"03"
"10696";"211300";2019;"From 15 to 19 years";2922;"04"
"10697";"211300";2019;"From 20 to 24 years";2940;"05"
"10698";"211300";2019;"From 25 to 29 years";2526;"06"
"10699";"211300";2019;"From 30 to 34 years";2411;"07"
"10700";"211300";2019;"From 35 to 39 years";2325;"08"
"10701";"211300";2019;"From 40 to 44 years";1989;"09"
"10702";"211300";2019;"From 45 to 49 years";1731;"10"
"10703";"211300";2019;"From 5 to 9 years";2518;"02"
"10704";"211300";2019;"From 50 to 54 years";1570;"11"
"10705";"211300";2019;"From 55 to 59 years";1345;"12"
"10706";"211300";2019;"From 60 to 64 years";1098;"13"
"10707";"211300";2019;"From 65 to 69 years";902;"14"
"10708";"211300";2019;"From 70 to 74 years";730;"15"
"10709";"211300";2019;"From 75 to 79 years";543;"16"
"10710";"211300";2019;"From 80 years or more";679;"17"
"10711";"211400";2019;"From 0 to 4 years";4520;"01"
"10712";"211400";2019;"From 10 to 14 years";5001;"03"
"10713";"211400";2019;"From 15 to 19 years";4834;"04"
"10714";"211400";2019;"From 20 to 24 years";4976;"05"
"10715";"211400";2019;"From 25 to 29 years";4358;"06"
"10716";"211400";2019;"From 30 to 34 years";4252;"07"
"10717";"211400";2019;"From 35 to 39 years";4031;"08"
"10718";"211400";2019;"From 40 to 44 years";3337;"09"
"10719";"211400";2019;"From 45 to 49 years";2472;"10"
"10720";"211400";2019;"From 5 to 9 years";4574;"02"
"10721";"211400";2019;"From 50 to 54 years";2174;"11"
"10722";"211400";2019;"From 55 to 59 years";1892;"12"
"10723";"211400";2019;"From 60 to 64 years";1532;"13"
"10724";"211400";2019;"From 65 to 69 years";1264;"14"
"10725";"211400";2019;"From 70 to 74 years";971;"15"
"10726";"211400";2019;"From 75 to 79 years";705;"16"
"10727";"211400";2019;"From 80 years or more";821;"17"
"10728";"510010";2019;"From 0 to 4 years";380;"01"
"10729";"510010";2019;"From 10 to 14 years";325;"03"
"10730";"510010";2019;"From 15 to 19 years";320;"04"
"10731";"510010";2019;"From 20 to 24 years";350;"05"
"10732";"510010";2019;"From 25 to 29 years";404;"06"
"10733";"510010";2019;"From 30 to 34 years";392;"07"
"10734";"510010";2019;"From 35 to 39 years";412;"08"
"10735";"510010";2019;"From 40 to 44 years";392;"09"
"10736";"510010";2019;"From 45 to 49 years";336;"10"
"10737";"510010";2019;"From 5 to 9 years";349;"02"
"10738";"510010";2019;"From 50 to 54 years";335;"11"
"10739";"510010";2019;"From 55 to 59 years";332;"12"
"10740";"510010";2019;"From 60 to 64 years";283;"13"
"10741";"510010";2019;"From 65 to 69 years";243;"14"
"10742";"510010";2019;"From 70 to 74 years";205;"15"
"10743";"510010";2019;"From 75 to 79 years";138;"16"
"10744";"510010";2019;"From 80 years or more";162;"17"
"10745";"510020";2019;"From 0 to 4 years";1962;"01"
"10746";"510020";2019;"From 10 to 14 years";1978;"03"
"10747";"510020";2019;"From 15 to 19 years";2006;"04"
"10748";"510020";2019;"From 20 to 24 years";2122;"05"
"10749";"510020";2019;"From 25 to 29 years";2264;"06"
"10750";"510020";2019;"From 30 to 34 years";2245;"07"
"10751";"510020";2019;"From 35 to 39 years";2212;"08"
"10752";"510020";2019;"From 40 to 44 years";2015;"09"
"10753";"510020";2019;"From 45 to 49 years";1671;"10"
"10754";"510020";2019;"From 5 to 9 years";1885;"02"
"10755";"510020";2019;"From 50 to 54 years";1469;"11"
"10756";"510020";2019;"From 55 to 59 years";1222;"12"
"10757";"510020";2019;"From 60 to 64 years";945;"13"
"10758";"510020";2019;"From 65 to 69 years";680;"14"
"10759";"510020";2019;"From 70 to 74 years";474;"15"
"10760";"510020";2019;"From 75 to 79 years";287;"16"
"10761";"510020";2019;"From 80 years or more";284;"17"
"10762";"510025";2019;"From 0 to 4 years";3848;"01"
"10763";"510025";2019;"From 10 to 14 years";3780;"03"
"10764";"510025";2019;"From 15 to 19 years";3835;"04"
"10765";"510025";2019;"From 20 to 24 years";4205;"05"
"10766";"510025";2019;"From 25 to 29 years";4418;"06"
"10767";"510025";2019;"From 30 to 34 years";4039;"07"
"10768";"510025";2019;"From 35 to 39 years";3930;"08"
"10769";"510025";2019;"From 40 to 44 years";3739;"09"
"10770";"510025";2019;"From 45 to 49 years";3625;"10"
"10771";"510025";2019;"From 5 to 9 years";3637;"02"
"10772";"510025";2019;"From 50 to 54 years";3486;"11"
"10773";"510025";2019;"From 55 to 59 years";3032;"12"
"10774";"510025";2019;"From 60 to 64 years";2183;"13"
"10775";"510025";2019;"From 65 to 69 years";1595;"14"
"10776";"510025";2019;"From 70 to 74 years";1006;"15"
"10777";"510025";2019;"From 75 to 79 years";689;"16"
"10778";"510025";2019;"From 80 years or more";733;"17"
"10779";"510030";2019;"From 0 to 4 years";1489;"01"
"10780";"510030";2019;"From 10 to 14 years";1455;"03"
"10781";"510030";2019;"From 15 to 19 years";1411;"04"
"10782";"510030";2019;"From 20 to 24 years";1475;"05"
"10783";"510030";2019;"From 25 to 29 years";1550;"06"
"10784";"510030";2019;"From 30 to 34 years";1565;"07"
"10785";"510030";2019;"From 35 to 39 years";1614;"08"
"10786";"510030";2019;"From 40 to 44 years";1475;"09"
"10787";"510030";2019;"From 45 to 49 years";1219;"10"
"10788";"510030";2019;"From 5 to 9 years";1396;"02"
"10789";"510030";2019;"From 50 to 54 years";1101;"11"
"10790";"510030";2019;"From 55 to 59 years";996;"12"
"10791";"510030";2019;"From 60 to 64 years";751;"13"
"10792";"510030";2019;"From 65 to 69 years";568;"14"
"10793";"510030";2019;"From 70 to 74 years";396;"15"
"10794";"510030";2019;"From 75 to 79 years";272;"16"
"10795";"510030";2019;"From 80 years or more";317;"17"
"10796";"510035";2019;"From 0 to 4 years";700;"01"
"10797";"510035";2019;"From 10 to 14 years";604;"03"
"10798";"510035";2019;"From 15 to 19 years";601;"04"
"10799";"510035";2019;"From 20 to 24 years";592;"05"
"10800";"510035";2019;"From 25 to 29 years";566;"06"
"10801";"510035";2019;"From 30 to 34 years";502;"07"
"10802";"510035";2019;"From 35 to 39 years";494;"08"
"10803";"510035";2019;"From 40 to 44 years";460;"09"
"10804";"510035";2019;"From 45 to 49 years";395;"10"
"10805";"510035";2019;"From 5 to 9 years";618;"02"
"10806";"510035";2019;"From 50 to 54 years";283;"11"
"10807";"510035";2019;"From 55 to 59 years";237;"12"
"10808";"510035";2019;"From 60 to 64 years";216;"13"
"10809";"510035";2019;"From 65 to 69 years";186;"14"
"10810";"510035";2019;"From 70 to 74 years";123;"15"
"10811";"510035";2019;"From 75 to 79 years";84;"16"
"10812";"510035";2019;"From 80 years or more";115;"17"
"10813";"510040";2019;"From 0 to 4 years";879;"01"
"10814";"510040";2019;"From 10 to 14 years";871;"03"
"10815";"510040";2019;"From 15 to 19 years";913;"04"
"10816";"510040";2019;"From 20 to 24 years";934;"05"
"10817";"510040";2019;"From 25 to 29 years";974;"06"
"10818";"510040";2019;"From 30 to 34 years";954;"07"
"10819";"510040";2019;"From 35 to 39 years";1049;"08"
"10820";"510040";2019;"From 40 to 44 years";938;"09"
"10821";"510040";2019;"From 45 to 49 years";820;"10"
"10822";"510040";2019;"From 5 to 9 years";824;"02"
"10823";"510040";2019;"From 50 to 54 years";723;"11"
"10824";"510040";2019;"From 55 to 59 years";617;"12"
"10825";"510040";2019;"From 60 to 64 years";484;"13"
"10826";"510040";2019;"From 65 to 69 years";360;"14"
"10827";"510040";2019;"From 70 to 74 years";279;"15"
"10828";"510040";2019;"From 75 to 79 years";174;"16"
"10829";"510040";2019;"From 80 years or more";219;"17"
"10830";"510050";2019;"From 0 to 4 years";862;"01"
"10831";"510050";2019;"From 10 to 14 years";784;"03"
"10832";"510050";2019;"From 15 to 19 years";742;"04"
"10833";"510050";2019;"From 20 to 24 years";776;"05"
"10834";"510050";2019;"From 25 to 29 years";868;"06"
"10835";"510050";2019;"From 30 to 34 years";878;"07"
"10836";"510050";2019;"From 35 to 39 years";906;"08"
